field_name,unit,stress_xx,stress_yy,stress_zz,stress_xy,stress_xz,stress_yz
x-x,Pa,NO_YIELD_DETECTED,NO_YIELD_DETECTED,NO_YIELD_DETECTED,NO_YIELD_DETECTED,NO_YIELD_DETECTED,NO_YIELD_DETECTED
