field_name,unit,stress_xx,stress_yy,stress_zz,stress_xy,stress_xz,stress_yz
x-y,Pa,2481481.5131067894,-1739.9948845542785,-1787.925334942243,249415106.5839264,1029.9181893487976,-96.80606503039405
